tempus_interval_time,C_electricity_price [$/MWh],C_demand [MW]
2018-05-26 16:45:00,86.1,0.0
2018-05-26 16:50:00,86.1,0.0
2018-05-26 16:55:00,86.1,0.0
2018-05-26 17:00:00,112.75,0.0
2018-05-26 17:05:00,112.75,0.06418668068810995
2018-05-26 17:10:00,112.75,1.6748648836308178
2018-05-26 17:15:00,112.75,0.7580824525291555
2018-05-26 17:20:00,112.75,0.0
2018-05-26 17:25:00,112.75,0.0
2018-05-26 17:30:00,105.7,3.5591826662149764
2018-05-26 17:35:00,105.7,2.5273335857041044
2018-05-26 17:40:00,105.7,2.263359400812689
2018-05-26 17:45:00,105.7,0.0
2018-05-26 17:50:00,105.7,5.65747454899456
2018-05-26 17:55:00,105.7,3.8030502715832744
2018-05-26 18:00:00,99.85,3.948916531282116
2018-05-26 18:05:00,99.85,0.0
2018-05-26 18:10:00,99.85,0.9355423914741361
2018-05-26 18:15:00,99.85,3.596227490394206
2018-05-26 18:20:00,99.85,0.0
2018-05-26 18:25:00,99.85,1.6312221788853674
2018-05-26 18:30:00,101.18,0.0
2018-05-26 18:35:00,101.18,0.0
2018-05-26 18:40:00,101.18,1.9860220228243581
2018-05-26 18:45:00,101.18,0.0
2018-05-26 18:50:00,101.18,0.7327118177260175
2018-05-26 18:55:00,101.18,0.0
2018-05-26 19:00:00,92.55,1.098024097196956
2018-05-26 19:05:00,92.55,0.0
2018-05-26 19:10:00,92.55,0.2521240604100418
2018-05-26 19:15:00,92.55,0.33944850321565245
2018-05-26 19:20:00,92.55,0.00021537390378792318
2018-05-26 19:25:00,92.55,0.0238750323018745
2018-05-26 19:30:00,90.5,1.8689415312914046
2018-05-26 19:35:00,90.5,0.0
2018-05-26 19:40:00,90.5,0.0
2018-05-26 19:45:00,90.5,0.0
2018-05-26 19:50:00,90.5,1.0682563311858095
2018-05-26 19:55:00,90.5,0.16946941926315823
2018-05-26 20:00:00,77.94,0.0
2018-05-26 20:05:00,77.94,0.6076821380173092
2018-05-26 20:10:00,77.94,1.1906717646011469
2018-05-26 20:15:00,77.94,2.8106778376484973
2018-05-26 20:20:00,77.94,1.0239487599370674
2018-05-26 20:25:00,77.94,0.3076122069037709
2018-05-26 20:30:00,63.26,0.0
2018-05-26 20:35:00,63.26,0.3030101206701175
2018-05-26 20:40:00,63.26,0.0
2018-05-26 20:45:00,63.26,0.0
2018-05-26 20:50:00,63.26,0.0
2018-05-26 20:55:00,63.26,0.0
2018-05-26 21:00:00,71.1,0.0
2018-05-26 21:05:00,71.1,0.0
2018-05-26 21:10:00,71.1,0.0
2018-05-26 21:15:00,71.1,0.0
2018-05-26 21:20:00,71.1,0.010115171525487854
2018-05-26 21:25:00,71.1,0.0
2018-05-26 21:30:00,66.16,0.0
2018-05-26 21:35:00,66.16,2.4828295545910626
2018-05-26 21:40:00,66.16,4.102201385741978
2018-05-26 21:45:00,66.16,2.0866152657421537
2018-05-26 21:50:00,66.16,2.9809121679492927
2018-05-26 21:55:00,66.16,0.0
2018-05-26 22:00:00,63.53,0.0
2018-05-26 22:05:00,63.53,5.228735690892079
2018-05-26 22:10:00,63.53,0.0
2018-05-26 22:15:00,63.53,4.79538057166285
2018-05-26 22:20:00,63.53,0.0
2018-05-26 22:25:00,63.53,2.2960427521719806
2018-05-26 22:30:00,60.46,0.0
2018-05-26 22:35:00,60.46,0.0
2018-05-26 22:40:00,60.46,0.990700104107228
2018-05-26 22:45:00,60.46,0.0
2018-05-26 22:50:00,60.46,1.9640118546275445
2018-05-26 22:55:00,60.46,0.28524818230339033
2018-05-26 23:00:00,61.09,0.0
2018-05-26 23:05:00,61.09,0.0
2018-05-26 23:10:00,61.09,0.4585290925426052
2018-05-26 23:15:00,61.09,0.15862746675614706
2018-05-26 23:20:00,61.09,0.0
2018-05-26 23:25:00,61.09,0.09485791806261422
2018-05-26 23:30:00,63.98,0.0
2018-05-26 23:35:00,63.98,0.562253682284779
2018-05-26 23:40:00,63.98,0.0
2018-05-26 23:45:00,63.98,0.0
2018-05-26 23:50:00,63.98,0.11890808362897813
2018-05-26 23:55:00,63.98,0.0
2018-05-27 00:00:00,54.29,0.0
2018-05-27 00:05:00,54.29,0.23383598649976878
2018-05-27 00:10:00,54.29,1.6626816144372538
2018-05-27 00:15:00,54.29,0.3307193618795492
2018-05-27 00:20:00,54.29,0.0
2018-05-27 00:25:00,54.29,0.0
2018-05-27 00:30:00,53.67,3.0272406857839846
2018-05-27 00:35:00,53.67,0.0
2018-05-27 00:40:00,53.67,0.3985509441711456
2018-05-27 00:45:00,53.67,0.0
2018-05-27 00:50:00,53.67,0.0
2018-05-27 00:55:00,53.67,0.0
2018-05-27 01:00:00,42.38,0.10228109087992557
2018-05-27 01:05:00,42.38,0.0
2018-05-27 01:10:00,42.38,0.16039329048980278
2018-05-27 01:15:00,42.38,0.9714945628855418
2018-05-27 01:20:00,42.38,0.0
2018-05-27 01:25:00,42.38,0.0
2018-05-27 01:30:00,35.99,2.605081360105471
2018-05-27 01:35:00,35.99,1.4777984473326728
2018-05-27 01:40:00,35.99,2.892760887953237
2018-05-27 01:45:00,35.99,3.306314079175001
2018-05-27 01:50:00,35.99,0.0
2018-05-27 01:55:00,35.99,1.0801482628802195
2018-05-27 02:00:00,24.92,0.31644181192680243
2018-05-27 02:05:00,24.92,0.0
2018-05-27 02:10:00,24.92,0.7887098175337957
2018-05-27 02:15:00,24.92,5.77987084450744
2018-05-27 02:20:00,24.92,5.044654297791693
2018-05-27 02:25:00,24.92,3.422595361672696
2018-05-27 02:30:00,21.37,3.8970423058205252
2018-05-27 02:35:00,21.37,3.254384734481261
2018-05-27 02:40:00,21.37,0.0
2018-05-27 02:45:00,21.37,1.2438907213430104
2018-05-27 02:50:00,21.37,0.7525526653967456
2018-05-27 02:55:00,21.37,0.0
2018-05-27 03:00:00,21.83,0.23402003795992748
2018-05-27 03:05:00,21.83,0.4971803779158115
2018-05-27 03:10:00,21.83,0.0
2018-05-27 03:15:00,21.83,0.056585109115795326
2018-05-27 03:20:00,21.83,0.0
2018-05-27 03:25:00,21.83,0.0
2018-05-27 03:30:00,21.72,3.00419376622683
2018-05-27 03:35:00,21.72,0.06879626460748167
2018-05-27 03:40:00,21.72,0.0
2018-05-27 03:45:00,21.72,0.008389364642585544
2018-05-27 03:50:00,21.72,0.4393981743055866
2018-05-27 03:55:00,21.72,0.0
2018-05-27 04:00:00,20.8,0.17072603435103373
2018-05-27 04:05:00,20.8,0.7683658500287207
2018-05-27 04:10:00,20.8,1.944333899126604
2018-05-27 04:15:00,20.8,0.0040484912544749285
2018-05-27 04:20:00,20.8,0.5613983457438272
2018-05-27 04:25:00,20.8,0.0
2018-05-27 04:30:00,16.09,0.0
2018-05-27 04:35:00,16.09,0.18292642252153624
2018-05-27 04:40:00,16.09,0.014476428963167233
2018-05-27 04:45:00,16.09,0.0
2018-05-27 04:50:00,16.09,0.0
2018-05-27 04:55:00,16.09,0.0
2018-05-27 05:00:00,12.97,0.6842407727429125
2018-05-27 05:05:00,12.97,2.387976267713104
2018-05-27 05:10:00,12.97,0.37349451529904865
2018-05-27 05:15:00,12.97,1.007677876155082
2018-05-27 05:20:00,12.97,1.2516100551865128
2018-05-27 05:25:00,12.97,0.04132153914533454
2018-05-27 05:30:00,20.26,0.0
2018-05-27 05:35:00,20.26,1.2030049660790618
2018-05-27 05:40:00,20.26,0.8132449452456867
2018-05-27 05:45:00,20.26,1.566848097533555
2018-05-27 05:50:00,20.26,3.020602295471388
2018-05-27 05:55:00,20.26,0.8804442059169517
2018-05-27 06:00:00,18.46,0.0
2018-05-27 06:05:00,18.46,0.5821429545592385
2018-05-27 06:10:00,18.46,0.7022943558564065
2018-05-27 06:15:00,18.46,0.7656227853051654
2018-05-27 06:20:00,18.46,5.017689558611955
2018-05-27 06:25:00,18.46,0.18945854775206017
2018-05-27 06:30:00,21.68,0.0
2018-05-27 06:35:00,21.68,0.0
2018-05-27 06:40:00,21.68,1.9460871698914288
2018-05-27 06:45:00,21.68,0.0
2018-05-27 06:50:00,21.68,0.0
2018-05-27 06:55:00,21.68,0.0
2018-05-27 07:00:00,19.48,0.16295930514083404
2018-05-27 07:05:00,19.48,0.0
2018-05-27 07:10:00,19.48,0.6826467639396425
2018-05-27 07:15:00,19.48,0.09355756838114243
2018-05-27 07:20:00,19.48,0.0010611510139093537
2018-05-27 07:25:00,19.48,0.11339991789204738
2018-05-27 07:30:00,25.21,0.582608199766645
2018-05-27 07:35:00,25.21,1.3010321058827654
2018-05-27 07:40:00,25.21,0.002557346952251871
2018-05-27 07:45:00,25.21,0.0
2018-05-27 07:50:00,25.21,0.4432382259246544
2018-05-27 07:55:00,25.21,1.0527585112499263
2018-05-27 08:00:00,45.43,0.0
2018-05-27 08:05:00,45.43,0.44682971092602186
2018-05-27 08:10:00,45.43,0.0
2018-05-27 08:15:00,45.43,0.0
2018-05-27 08:20:00,45.43,1.053927007956633
2018-05-27 08:25:00,45.43,0.0
2018-05-27 08:30:00,50.96,3.0862537838015673
2018-05-27 08:35:00,50.96,0.45508398861794974
2018-05-27 08:40:00,50.96,0.0
2018-05-27 08:45:00,50.96,0.0
2018-05-27 08:50:00,50.96,0.0
2018-05-27 08:55:00,50.96,0.0
2018-05-27 09:00:00,51.63,0.7902490727432538
2018-05-27 09:05:00,51.63,0.0
2018-05-27 09:10:00,51.63,2.618039098949351
2018-05-27 09:15:00,51.63,0.0
2018-05-27 09:20:00,51.63,0.03530974368356832
2018-05-27 09:25:00,51.63,0.5688019563410687
2018-05-27 09:30:00,46.4,1.4871997901435563
2018-05-27 09:35:00,46.4,0.8346549989267471
2018-05-27 09:40:00,46.4,4.346857767883221
2018-05-27 09:45:00,46.4,1.8296835683654766
2018-05-27 09:50:00,46.4,5.579057397563246
2018-05-27 09:55:00,46.4,0.0
2018-05-27 10:00:00,56.66,4.215080750937046
2018-05-27 10:05:00,56.66,0.0
2018-05-27 10:10:00,56.66,0.0
2018-05-27 10:15:00,56.66,2.386539320396883
2018-05-27 10:20:00,56.66,0.0
2018-05-27 10:25:00,56.66,1.2590732104390259
2018-05-27 10:30:00,66.11,4.382446128536361
2018-05-27 10:35:00,66.11,2.9748020932052706
2018-05-27 10:40:00,66.11,1.1343163337412474
2018-05-27 10:45:00,66.11,0.06254245478183246
2018-05-27 10:50:00,66.11,0.9993082337986208
2018-05-27 10:55:00,66.11,0.0
2018-05-27 11:00:00,68.91,1.0031755636356445
2018-05-27 11:05:00,68.91,0.0
2018-05-27 11:10:00,68.91,0.38530048528295535
2018-05-27 11:15:00,68.91,0.0
2018-05-27 11:20:00,68.91,0.0
2018-05-27 11:25:00,68.91,0.0214603313586831
2018-05-27 11:30:00,78.63,2.234943787066466
2018-05-27 11:35:00,78.63,2.4039657802942136
2018-05-27 11:40:00,78.63,0.0005412687774350741
2018-05-27 11:45:00,78.63,0.0
2018-05-27 11:50:00,78.63,0.0
2018-05-27 11:55:00,78.63,0.0
2018-05-27 12:00:00,78.15,0.0
2018-05-27 12:05:00,78.15,0.0
2018-05-27 12:10:00,78.15,0.7523514954889277
2018-05-27 12:15:00,78.15,0.0
2018-05-27 12:20:00,78.15,0.0
2018-05-27 12:25:00,78.15,0.0
2018-05-27 12:30:00,71.71,2.2389178220054795
2018-05-27 12:35:00,71.71,0.23208300613512456
2018-05-27 12:40:00,71.71,0.15043943249521513
2018-05-27 12:45:00,71.71,0.0
2018-05-27 12:50:00,71.71,0.0
2018-05-27 12:55:00,71.71,0.0
2018-05-27 13:00:00,72.01,0.0
2018-05-27 13:05:00,72.01,1.6830287427599795
2018-05-27 13:10:00,72.01,0.4704412552587346
2018-05-27 13:15:00,72.01,0.8925925732957203
2018-05-27 13:20:00,72.01,0.4377498004825288
2018-05-27 13:25:00,72.01,0.0
2018-05-27 13:30:00,67.61,2.200441747044946
2018-05-27 13:35:00,67.61,0.0
2018-05-27 13:40:00,67.61,7.570473544418958
2018-05-27 13:45:00,67.61,1.4857114113940086
2018-05-27 13:50:00,67.61,3.2300337047213317
2018-05-27 13:55:00,67.61,1.5069868936499975
2018-05-27 14:00:00,64.44,0.3386581791036869
2018-05-27 14:05:00,64.44,9.73657295465618
2018-05-27 14:10:00,64.44,0.7475936015690059
2018-05-27 14:15:00,64.44,4.0276516800408295
2018-05-27 14:20:00,64.44,6.736428414555113
2018-05-27 14:25:00,64.44,0.0
2018-05-27 14:30:00,62.01,2.9419140798543446
2018-05-27 14:35:00,62.01,3.902255157355229
2018-05-27 14:40:00,62.01,1.271011294092094
2018-05-27 14:45:00,62.01,0.0
2018-05-27 14:50:00,62.01,0.0
2018-05-27 14:55:00,62.01,0.0
2018-05-27 15:00:00,58.64,0.8814652736821804
2018-05-27 15:05:00,58.64,0.0
2018-05-27 15:10:00,58.64,0.0738960301672095
2018-05-27 15:15:00,58.64,0.0
2018-05-27 15:20:00,58.64,2.9045775068295986e-05
2018-05-27 15:25:00,58.64,0.003702553927880211
2018-05-27 15:30:00,59.14,0.7836106151216828
2018-05-27 15:35:00,59.14,0.9361083767659855
2018-05-27 15:40:00,59.14,0.0005501531480425617
2018-05-27 15:45:00,59.14,0.030092946638495363
2018-05-27 15:50:00,59.14,0.8824248274737491
2018-05-27 15:55:00,59.14,0.0
2018-05-27 16:00:00,67.4,0.11714390491659463
2018-05-27 16:05:00,67.4,0.0
2018-05-27 16:10:00,67.4,0.0
2018-05-27 16:15:00,67.4,0.0
2018-05-27 16:20:00,67.4,2.902828622450526
2018-05-27 16:25:00,67.4,0.1823382930066291
2018-05-27 16:30:00,77.81,0.0
2018-05-27 16:35:00,77.81,0.9945119156966563
2018-05-27 16:40:00,77.81,0.15108313566463896
2018-05-27 16:45:00,77.81,0.0
2018-05-27 16:50:00,77.81,0.0
2018-05-27 16:55:00,77.81,0.0
2018-05-27 17:00:00,85.13,1.0634968618034064
2018-05-27 17:05:00,85.13,0.0
2018-05-27 17:10:00,85.13,0.0
2018-05-27 17:15:00,85.13,1.3163709110950381
2018-05-27 17:20:00,85.13,0.0
2018-05-27 17:25:00,85.13,0.8196947452564154
2018-05-27 17:30:00,87.0,1.1294944190240042
2018-05-27 17:35:00,87.0,2.01085861834519
2018-05-27 17:40:00,87.0,0.0
2018-05-27 17:45:00,87.0,0.0
2018-05-27 17:50:00,87.0,3.174723558500042
2018-05-27 17:55:00,87.0,0.0
2018-05-27 18:00:00,88.67,2.268544893325313
2018-05-27 18:05:00,88.67,3.8002917389000093
2018-05-27 18:10:00,88.67,3.978337565728343
2018-05-27 18:15:00,88.67,3.0858447915295497
2018-05-27 18:20:00,88.67,0.0
2018-05-27 18:25:00,88.67,0.0
2018-05-27 18:30:00,86.31,2.75463334341062
2018-05-27 18:35:00,86.31,0.0
2018-05-27 18:40:00,86.31,0.0
2018-05-27 18:45:00,86.31,3.163707586327935
2018-05-27 18:50:00,86.31,4.01410161468874
2018-05-27 18:55:00,86.31,0.0
2018-05-27 19:00:00,78.46,0.0
2018-05-27 19:05:00,78.46,0.0
2018-05-27 19:10:00,78.46,0.3710752738169329
2018-05-27 19:15:00,78.46,0.20629566784362557
2018-05-27 19:20:00,78.46,0.0006039672032983568
2018-05-27 19:25:00,78.46,0.20563693479256823
2018-05-27 19:30:00,72.74,0.0
2018-05-27 19:35:00,72.74,0.0
2018-05-27 19:40:00,72.74,0.0
2018-05-27 19:45:00,72.74,0.0
2018-05-27 19:50:00,72.74,1.0866702768537415
2018-05-27 19:55:00,72.74,0.7133934478822053
2018-05-27 20:00:00,75.31,0.0
2018-05-27 20:05:00,75.31,0.17668015650954746
2018-05-27 20:10:00,75.31,0.9432249258800663
2018-05-27 20:15:00,75.31,0.0
2018-05-27 20:20:00,75.31,0.2074045050929098
2018-05-27 20:25:00,75.31,0.0
2018-05-27 20:30:00,74.47,1.0173844735416921
2018-05-27 20:35:00,74.47,0.7404263439025393
2018-05-27 20:40:00,74.47,0.0
2018-05-27 20:45:00,74.47,0.0
2018-05-27 20:50:00,74.47,0.0
2018-05-27 20:55:00,74.47,0.0
2018-05-27 21:00:00,62.07,0.8644844336153115
2018-05-27 21:05:00,62.07,1.2174117524662718
2018-05-27 21:10:00,62.07,0.1673951089801876
2018-05-27 21:15:00,62.07,1.0873657330557234
2018-05-27 21:20:00,62.07,0.9431973927548549
2018-05-27 21:25:00,62.07,0.0
2018-05-27 21:30:00,51.37,0.0
2018-05-27 21:35:00,51.37,0.05474584007994532
2018-05-27 21:40:00,51.37,0.0
2018-05-27 21:45:00,51.37,2.3153713268311256
2018-05-27 21:50:00,51.37,3.277328733039263
2018-05-27 21:55:00,51.37,3.9399983119914035
2018-05-27 22:00:00,50.82,0.0
2018-05-27 22:05:00,50.82,0.0
2018-05-27 22:10:00,50.82,1.466526619215128
2018-05-27 22:15:00,50.82,4.871147234645538
2018-05-27 22:20:00,50.82,2.250012257270138
2018-05-27 22:25:00,50.82,0.3636365266485234
2018-05-27 22:30:00,50.57,0.45745238572259656
2018-05-27 22:35:00,50.57,0.0
2018-05-27 22:40:00,50.57,3.7925157440298953
2018-05-27 22:45:00,50.57,0.36880745813896754
2018-05-27 22:50:00,50.57,1.3265497165323634
2018-05-27 22:55:00,50.57,0.0
2018-05-27 23:00:00,51.99,1.8157373362789901
2018-05-27 23:05:00,51.99,0.0012671062571189273
2018-05-27 23:10:00,51.99,0.0
2018-05-27 23:15:00,51.99,0.29899077992295203
2018-05-27 23:20:00,51.99,0.0006961558346097837
2018-05-27 23:25:00,51.99,0.0
2018-05-27 23:30:00,54.48,0.9623222749726905
2018-05-27 23:35:00,54.48,1.473809591417177
2018-05-27 23:40:00,54.48,0.0
2018-05-27 23:45:00,54.48,0.0
2018-05-27 23:50:00,54.48,0.9823908213558779
2018-05-27 23:55:00,54.48,0.31187320006675395
2018-05-28 00:00:00,54.53,0.21723392151499932
2018-05-28 00:05:00,54.53,0.3054921385964418
2018-05-28 00:10:00,54.53,0.0
2018-05-28 00:15:00,54.53,0.0
2018-05-28 00:20:00,54.53,0.0
2018-05-28 00:25:00,54.53,0.0
2018-05-28 00:30:00,54.26,0.1962306128891784
2018-05-28 00:35:00,54.26,2.388036621422481
2018-05-28 00:40:00,54.26,0.3051331361103752
2018-05-28 00:45:00,54.26,0.0
2018-05-28 00:50:00,54.26,0.0
2018-05-28 00:55:00,54.26,0.0
2018-05-28 01:00:00,50.29,0.14420100643497097
2018-05-28 01:05:00,50.29,0.0
2018-05-28 01:10:00,50.29,0.19001881268128212
2018-05-28 01:15:00,50.29,0.16971663554989283
2018-05-28 01:20:00,50.29,0.9044631439345947
2018-05-28 01:25:00,50.29,0.0
2018-05-28 01:30:00,39.69,1.7923671668124719
2018-05-28 01:35:00,39.69,0.0
2018-05-28 01:40:00,39.69,3.3649731681039134
2018-05-28 01:45:00,39.69,0.0
2018-05-28 01:50:00,39.69,3.821073403799735
2018-05-28 01:55:00,39.69,0.0
2018-05-28 02:00:00,25.06,0.0
2018-05-28 02:05:00,25.06,3.6376801187417005
2018-05-28 02:10:00,25.06,1.2235712762248694
2018-05-28 02:15:00,25.06,1.95339867246804
2018-05-28 02:20:00,25.06,0.0
2018-05-28 02:25:00,25.06,0.0
2018-05-28 02:30:00,20.85,0.0
2018-05-28 02:35:00,20.85,0.0
2018-05-28 02:40:00,20.85,0.15129345737629207
2018-05-28 02:45:00,20.85,0.0
2018-05-28 02:50:00,20.85,0.0
2018-05-28 02:55:00,20.85,0.0
2018-05-28 03:00:00,22.2,0.6096759088619864
2018-05-28 03:05:00,22.2,0.0
2018-05-28 03:10:00,22.2,0.4224751987223991
2018-05-28 03:15:00,22.2,0.0
2018-05-28 03:20:00,22.2,9.521980980749709e-05
2018-05-28 03:25:00,22.2,0.08951703203225836
2018-05-28 03:30:00,21.32,0.0
2018-05-28 03:35:00,21.32,0.0
2018-05-28 03:40:00,21.32,0.001357205757819156
2018-05-28 03:45:00,21.32,0.04940647385733753
2018-05-28 03:50:00,21.32,0.0
2018-05-28 03:55:00,21.32,0.0
2018-05-28 04:00:00,19.2,0.11652148751547636
2018-05-28 04:05:00,19.2,0.0
2018-05-28 04:10:00,19.2,0.0
2018-05-28 04:15:00,19.2,0.0
2018-05-28 04:20:00,19.2,0.0
2018-05-28 04:25:00,19.2,0.048121470127873135
2018-05-28 04:30:00,20.51,1.5031177402213698
2018-05-28 04:35:00,20.51,0.0
2018-05-28 04:40:00,20.51,0.04657700372616501
2018-05-28 04:45:00,20.51,0.0
2018-05-28 04:50:00,20.51,0.0
2018-05-28 04:55:00,20.51,0.0
2018-05-28 05:00:00,23.22,0.0
2018-05-28 05:05:00,23.22,1.5737991149816601
2018-05-28 05:10:00,23.22,0.2957727847154792
2018-05-28 05:15:00,23.22,0.8832480278098105
2018-05-28 05:20:00,23.22,0.07776686899971705
2018-05-28 05:25:00,23.22,1.3436063125026334
2018-05-28 05:30:00,38.2,0.0
2018-05-28 05:35:00,38.2,2.882725453150133
2018-05-28 05:40:00,38.2,0.0
2018-05-28 05:45:00,38.2,5.345038561770732
2018-05-28 05:50:00,38.2,2.471274424596256
2018-05-28 05:55:00,38.2,3.0406778313215224
2018-05-28 06:00:00,70.47,10.50755876163885
2018-05-28 06:05:00,70.47,0.5302286859007521
2018-05-28 06:10:00,70.47,4.157993808754827
2018-05-28 06:15:00,70.47,5.8233645036152994
2018-05-28 06:20:00,70.47,0.0
2018-05-28 06:25:00,70.47,1.256761566292349
2018-05-28 06:30:00,84.23,2.330220044516093
2018-05-28 06:35:00,84.23,1.9934245175917216
2018-05-28 06:40:00,84.23,0.0
2018-05-28 06:45:00,84.23,0.0
2018-05-28 06:50:00,84.23,0.0
2018-05-28 06:55:00,84.23,0.0741617184033147
2018-05-28 07:00:00,87.25,0.9034914437127427
2018-05-28 07:05:00,87.25,0.7291998475163641
2018-05-28 07:10:00,87.25,0.0
2018-05-28 07:15:00,87.25,0.0
2018-05-28 07:20:00,87.25,0.000473642003170202
2018-05-28 07:25:00,87.25,0.45477231427845505
2018-05-28 07:30:00,127.44,0.0
2018-05-28 07:35:00,127.44,0.02764871489780829
2018-05-28 07:40:00,127.44,0.0
2018-05-28 07:45:00,127.44,0.0
2018-05-28 07:50:00,127.44,0.0
2018-05-28 07:55:00,127.44,0.5336280174737269
2018-05-28 08:00:00,90.82,0.0
2018-05-28 08:05:00,90.82,0.0
2018-05-28 08:10:00,90.82,0.0
2018-05-28 08:15:00,90.82,3.4998885542079874
2018-05-28 08:20:00,90.82,4.546413768713807
2018-05-28 08:25:00,90.82,0.0
2018-05-28 08:30:00,86.18,2.745110806380877
2018-05-28 08:35:00,86.18,0.8535891976537298
2018-05-28 08:40:00,86.18,0.0
2018-05-28 08:45:00,86.18,0.0
2018-05-28 08:50:00,86.18,0.0
2018-05-28 08:55:00,86.18,0.0
2018-05-28 09:00:00,80.69,1.2774547411506267
2018-05-28 09:05:00,80.69,2.6182707711751494
2018-05-28 09:10:00,80.69,0.23330926547774433
2018-05-28 09:15:00,80.69,0.0
2018-05-28 09:20:00,80.69,0.21964738988030452
2018-05-28 09:25:00,80.69,1.7066343340272363
2018-05-28 09:30:00,71.85,1.7662579207045956
2018-05-28 09:35:00,71.85,0.0
2018-05-28 09:40:00,71.85,2.766900050681504
2018-05-28 09:45:00,71.85,0.0
2018-05-28 09:50:00,71.85,3.8351294733175765
2018-05-28 09:55:00,71.85,0.0
2018-05-28 10:00:00,65.46,0.0
2018-05-28 10:05:00,65.46,4.300006593321516
2018-05-28 10:10:00,65.46,1.3419342738472428
2018-05-28 10:15:00,65.46,6.174942242327777
2018-05-28 10:20:00,65.46,0.5005400020139886
2018-05-28 10:25:00,65.46,0.0
2018-05-28 10:30:00,52.84,2.3432072674509397
2018-05-28 10:35:00,52.84,0.8791576430107974
2018-05-28 10:40:00,52.84,0.0
2018-05-28 10:45:00,52.84,0.3299244521546565
2018-05-28 10:50:00,52.84,0.7962738811490008
2018-05-28 10:55:00,52.84,0.15963456033805565
2018-05-28 11:00:00,-118.09,0.0
2018-05-28 11:05:00,-118.09,1.040938757547137
2018-05-28 11:10:00,-118.09,0.8969813866796563
